state,counts_rn,updated_date,scrape_date
ALABAMA,99746,2023-02-11,2023-02-12
ALASKA,17291,2023-02-11,2023-02-12
AMERICAN SAMOA,167,2023-02-11,2023-02-12
ARIZONA,108502,2023-02-11,2023-02-12
ARKANSAS,46067,2023-02-11,2023-02-12
CALIFORNIA-RN,500683,2023-02-11,2023-02-12
CALIFORNIA-VN (Non-Participating),NA,2023-02-11,2023-02-12
COLORADO,85958,2023-02-11,2023-02-12
CONNECTICUT,82866,2023-02-11,2023-02-12
DELAWARE,21421,2023-02-11,2023-02-12
DISTRICT OF COLUMBIA,37508,2023-02-11,2023-02-12
FLORIDA,364384,2023-02-11,2023-02-12
GEORGIA,141646,2023-02-11,2023-02-12
GUAM,1347,2023-02-11,2023-02-12
HAWAII,33807,2023-02-11,2023-02-12
IDAHO,29223,2023-02-11,2023-02-12
ILLINOIS,214779,2023-02-11,2023-02-12
INDIANA,129619,2023-02-11,2023-02-12
IOWA,58031,2023-02-11,2023-02-12
KANSAS,53115,2023-02-11,2023-02-12
KENTUCKY,74612,2023-02-11,2023-02-12
LOUISIANA-PN (Non-Participating),NA,2023-02-11,2023-02-12
LOUISIANA-RN,64696,2023-02-11,2023-02-12
MAINE,28674,2023-02-11,2023-02-12
MARYLAND,88262,2023-02-11,2023-02-12
MASSACHUSETTS,151207,2023-02-11,2023-02-12
MICHIGAN,172361,2023-02-11,2023-02-12
MINNESOTA,130169,2023-02-11,2023-02-12
MISSISSIPPI,49945,2023-02-11,2023-02-12
MISSOURI,122969,2023-02-11,2023-02-12
MONTANA,22105,2023-02-11,2023-02-12
NEBRASKA,31420,2023-02-11,2023-02-12
NEVADA,57234,2023-02-11,2023-02-12
NEW HAMPSHIRE,26648,2023-02-11,2023-02-12
NEW JERSEY,143472,2023-02-11,2023-02-12
NEW MEXICO,31717,2023-02-11,2023-02-12
NEW YORK,390775,2023-02-11,2023-02-12
NORTH CAROLINA,154589,2023-02-11,2023-02-12
NORTH DAKOTA,16526,2023-02-11,2023-02-12
NORTHERN MARIANA ISLANDS,3857,2023-02-11,2023-02-12
OHIO,241016,2023-02-11,2023-02-12
OKLAHOMA,50532,2023-02-11,2023-02-12
OREGON,80948,2023-02-11,2023-02-12
PENNSYLVANIA,241520,2023-02-11,2023-02-12
RHODE ISLAND,29777,2023-02-11,2023-02-12
SOUTH CAROLINA,80111,2023-02-11,2023-02-12
SOUTH DAKOTA,19746,2023-02-11,2023-02-12
TENNESSEE,113602,2023-02-11,2023-02-12
TEXAS,384062,2023-02-11,2023-02-12
UTAH,40775,2023-02-11,2023-02-12
VERMONT,22054,2023-02-11,2023-02-12
VIRGIN ISLANDS,1178,2023-02-11,2023-02-12
VIRGINIA,116287,2023-02-11,2023-02-12
WASHINGTON,127748,2023-02-11,2023-02-12
WEST VIRGINIA-PN (Non-Participating),NA,2023-02-11,2023-02-12
WEST VIRGINIA-RN,34898,2023-02-11,2023-02-12
WISCONSIN,119188,2023-02-11,2023-02-12
WYOMING,8231,2023-02-11,2023-02-12
TOTALS,5499071,2023-02-11,2023-02-12
